Cake_Flavor,Flour_Quantity (g),Sugar_Content (g),Butter_Quantity (g),Egg_Count,Milk_Quantity (ml),Oven_Temperature (°C),Baking_Time (min),Mixing_Time (min),Cooling_Time (min),Decoration_Time (min),Oven_Type,Frosting_Type,Ingredient_Source,Production_Cost (₹),Temperature_Humidity (%),Ingredient_Quality_Score,Baker_Experience (years),Customer_Rating,Cake_Quality,Cake_Quality_Encoded
0,255.7,182.1,126.8,2,205.3,193.9,35.9,9.7,18.9,14.0,1,2,2,353.6,57.7,5.3,2.0,3.8,0,0
7,319.8,197.9,139.1,2,176.9,197.3,30.0,12.0,17.1,13.4,1,3,2,261.9,58.9,6.5,7.0,4.0,0,0
2,327.9,198.8984699992949,141.8,2,154.2,216.0,37.3,11.4,9.6,17.4,1,2,3,371.2,60.0,7.7,11.0,2.9,2,2
6,250.4,201.0,135.2,4,147.8,185.9,34.8,6.2,24.8,13.9,0,1,1,181.4,55.5,5.7,10.0,4.3,0,0
9,288.9,237.3,131.6,1,167.4,209.8,46.0,9.5,11.9,12.5,1,1,2,388.5,51.1,5.7,3.0,4.2,0,0
3,361.3,185.5,161.4,4,203.2,208.3,34.1,9.4,21.2,16.3,1,2,2,314.7,54.9,9.1,8.0,4.8,1,1
7,293.0,198.8984699992949,149.6,4,178.2,206.8,40.3,13.9,6.3,9.5,1,0,2,247.6,48.1,8.9,3.0,5.0,2,2
5,338.4,170.1,114.9,3,177.5,221.2,27.3,11.4,13.2,2.3,1,3,1,282.6,52.0,7.5,3.0,4.0,2,2
2,317.6,191.7,126.9,4,187.9,203.1,35.7,15.3,14.994355296790683,14.0,1,2,3,298.7,51.3,7.8,3.0,5.0,2,2
1,250.8,204.3,130.6,2,220.9,190.4,37.9,9.7,19.3,4.0,2,1,2,314.6,47.4,7.3,5.0,3.2,2,2
1,271.6,186.5,138.0,3,176.3,197.7,27.5,9.8,17.4,14.7,0,1,2,212.5,63.9,8.5,2.0,3.9,2,2
0,279.1,204.5,151.5,2,190.7,199.4,36.9,9.8,17.7,0.9,1,0,1,348.8,52.9,6.8,6.0,3.4,0,0
4,281.5,192.0,122.0,1,208.0,191.2,26.2,11.4,23.0,15.5,2,3,2,194.7,47.5,8.3,8.0,3.6,2,2
9,313.9,174.4,136.8,1,219.9,179.2,20.0,10.0,22.5,20.1,2,2,2,273.0,44.6,7.8,11.0,4.9,2,2
6,292.8,202.1,183.6,3,180.0,200.4,36.5,10.3,14.994355296790683,11.3,1,3,2,208.7,45.7,7.1,2.0,4.2,2,2
2,211.4,191.5,138.8,3,164.0,202.5,43.0,7.3,14.994355296790683,7.0,2,2,2,346.1,49.8,7.2,2.0,4.6,2,2
5,240.9,198.0,126.9,2,185.0,197.7,20.0,11.0,14.7,9.8,2,3,3,273.0,58.2,7.6,11.0,4.9,2,2
0,223.2,185.1,119.0,4,136.0,199.1,41.0,8.0,10.6,13.4,2,1,3,243.0,49.2,6.8,3.0,5.0,0,0
0,284.1,183.7,130.0,2,188.1,185.6,43.8,8.4,14.994355296790683,12.8,2,1,1,170.3,55.6,5.9,8.0,3.2,0,0
7,286.4,198.7,121.9,3,209.8,169.7,20.0,10.6,11.9,4.7,1,3,2,359.1,64.2,8.2,8.0,4.8,2,2
1,288.0,191.0,131.4,2,248.8,194.4,34.1,15.5,14.994355296790683,18.1,0,0,1,305.4,51.5,7.8,8.0,3.8,2,2
2,249.5,243.1,149.5,3,212.2,180.3,25.0,9.1,13.8,5.6,0,2,2,343.8,59.6,7.9,5.0,3.9,2,2
9,303.4,214.0,138.9,4,121.3,204.4,50.9,10.9,16.1,4.9,1,0,1,216.8,46.9,6.9,6.0,5.0,0,0
0,305.2,198.8984699992949,130.1,2,233.3,183.4,35.6,9.9,14.2,6.6,1,3,1,435.3,54.8,5.0,11.0,4.2,0,0
0,242.3,192.0,114.4,2,236.9,197.6,21.5,12.0,13.6,11.4,2,0,1,220.9,50.7,6.7,8.0,3.9,0,0
0,237.5,166.3,156.6,2,152.7,193.8,42.4,3.1,14.994355296790683,11.2,0,1,1,207.3,54.5,6.4,5.0,4.2,0,0
7,277.9,181.3,132.1,4,166.3,187.6,31.9,9.2,18.0,8.8,2,1,2,311.35,57.6,6.4,8.0,4.0,0,0
9,358.8,183.8,140.3,1,235.6,216.3,35.2,9.6,19.6,13.1,0,1,3,312.8,50.3,7.5,3.0,4.1,2,2
0,353.5,190.2,124.0,4,180.1,182.6,26.4,10.8,15.5,8.7,1,1,2,223.9,46.5,9.5,6.0,5.0,1,1
6,298.9,194.8,131.2,3,161.1,170.1,41.0,12.3,15.0,9.2,1,1,2,316.8,47.5,5.4,10.0,4.5,0,0
2,255.6,210.3,128.6,4,156.9,181.6,39.2,14.1,14.8,7.7,2,1,1,249.2,47.1,8.8,6.0,3.5,2,2
0,312.6,201.2,119.0,4,178.2,227.7,41.2,10.3,6.6,11.3,2,2,2,538.5,51.1,6.7,2.0,5.0,0,0
5,263.5,224.2,124.0,2,206.6,194.2,31.2,14.6,16.5,6.2,0,1,2,279.4,52.8,9.1,13.0,3.6,1,1
0,254.5,198.8984699992949,137.9,2,169.8,218.0,27.7,12.4,6.8,8.6,1,3,2,301.8,46.0,8.9,3.0,4.1,2,2
4,224.0,200.9,144.1,3,235.1,198.0,41.8,13.4,16.4,12.2,1,3,1,288.0,53.2,7.0,5.0,3.8,2,2
2,281.5,202.8,127.1,3,175.5,220.5,43.2,11.3,14.994355296790683,17.2,1,1,2,269.1,48.9,7.3,9.0,3.3,2,2
2,258.4,200.6,120.4,4,224.8,186.5,20.3,11.0,11.4,10.284815218873584,1,1,3,256.8,52.5,7.9,12.0,4.4,2,2
8,281.3,228.0,132.0,4,198.5,203.0,37.7,14.1,10.3,10.2,2,1,1,269.7,58.8,6.5,8.0,3.3,0,0
6,221.3,214.2,155.3,3,168.0,212.2,37.0,11.3,15.5,10.3,1,2,2,323.2,51.5,8.1,12.0,5.0,2,2
0,283.9,174.2,123.6,2,195.4,181.1,35.1,11.6,9.7,4.9,1,3,2,362.0,54.1,8.9,9.0,4.6,2,2
4,219.1,193.2,138.5,3,196.9,183.9,40.1,7.3,11.2,6.0,2,3,2,366.3,53.4,8.5,11.0,4.1,2,2
4,321.8,195.2,127.4,2,207.1,194.4,20.0,10.0,21.1,4.0,1,1,2,200.5,53.7,7.0,4.0,3.0,2,2
1,297.2,196.7,164.8,2,245.1,206.3,48.6,9.0,14.9,15.4,0,2,1,257.0,48.2,6.1,8.0,3.8,0,0
6,268.8,189.2,129.7,3,178.2,186.9,53.8,12.9,8.7,1.1,1,0,2,376.2,55.3,7.8,5.0,2.7,2,2
5,298.8,178.7,152.3,5,192.2,219.2,37.0,11.6,19.5,4.5,0,1,1,398.7,63.2,7.9,1.0,3.6,2,2
7,249.0,205.0,161.5,5,132.0,215.3,39.1,11.9,12.4,5.7,1,0,2,330.0,49.4,6.4,1.0,3.6,0,0
2,280.4,198.8984699992949,177.9,1,210.2,197.3,35.156114519427405,9.3,14.994355296790683,6.3,1,2,3,269.7,48.3,6.0,12.0,4.3,0,0
6,308.5,194.0,118.8,3,170.3,205.8,40.9,8.8,11.6,9.2,1,0,3,226.2,52.9,7.8,11.0,4.0,2,2
7,209.2,191.2,118.3,4,136.1,211.0,34.8,10.9,19.1,6.7,2,1,1,414.6,45.7,8.2,5.0,3.0,2,2
3,263.7,218.1,165.9,3,202.7,213.3,33.2,13.6,23.1,9.1,1,2,1,296.3,50.6,6.8,10.0,4.9,0,0
6,277.2,180.6,161.2,1,193.2,206.8,33.4,7.3,16.3,3.6,1,2,2,286.8,50.7,7.7,3.0,4.0,2,2
6,271.4,189.0,128.0,2,155.5,189.7,27.6,8.6,18.5,1.4,2,2,2,325.9,59.2,6.0,4.0,3.1,0,0
7,340.3,185.9,104.4,2,146.5,176.9,45.4,15.9,14.8,10.6,2,3,2,276.3,51.7,8.6,6.0,3.6,2,2
2,245.4,222.3,139.8,3,233.5,200.9,48.0,6.9,17.8,15.4,1,1,1,340.8,52.0,8.9,3.0,3.3,2,2
2,258.6,201.5,117.0,1,195.7,221.5,28.5,13.4,20.8,10.0,2,2,2,364.7,52.9,9.0,2.0,3.6,1,1
5,228.2,177.6,125.1,3,155.9,223.3,38.4,5.0,9.2,9.1,0,0,1,328.9,55.1,8.1,3.0,3.8,2,2
2,343.1,179.0,141.7,2,201.6,203.5,41.4,8.2,9.8,9.2,1,1,3,261.2,51.8,9.9,8.0,3.5,1,1
6,269.8,196.7,142.03971788134422,2,165.7,191.5,26.6,12.4,5.1,7.6,2,0,2,377.8,62.2,8.0,15.0,4.0,2,2
3,263.9,222.0,179.3,3,197.1,214.7,30.7,8.5,20.2,16.3,1,1,2,417.1,51.2,10.0,12.0,4.1,1,1
3,276.2,215.2,131.8,3,188.8,183.1,30.2,8.9,11.4,17.0,0,1,3,379.5,56.8,8.0,8.0,4.1,2,2
0,301.8,195.7,123.2,2,121.3,189.2,44.5,4.9,18.4,15.9,1,0,2,227.8,50.3,6.8,7.0,3.5,0,0
2,290.4,235.5,158.9,1,181.8,179.2,42.3,7.2,23.5,18.1,0,1,1,219.8,50.3,6.6,7.0,5.0,0,0
9,278.4,177.0,145.8,2,173.1,216.2,40.6,5.4,23.1,13.1,1,0,2,225.0,57.4,10.0,12.0,3.4,1,1
3,294.5,212.8,131.9,3,157.2,177.0,35.156114519427405,6.1,12.2,11.2,1,2,2,493.9,58.9,8.5,11.0,4.1,2,2
2,263.1,187.2,138.8,5,144.8,205.1,37.7,12.2,16.0,8.6,0,3,1,422.2,64.0,7.7,2.0,4.2,2,2
8,260.3,190.7,131.7,3,171.6,198.7,44.2,6.1,16.5,10.8,2,1,2,272.0,54.8,7.8,11.0,3.3,2,2
7,265.3,212.1,153.1,4,167.6,205.0,46.6,10.9,18.5,10.4,1,1,2,223.0,54.1,7.0,6.0,3.5,2,2
4,236.7,192.6,183.1,2,201.2,184.6,28.8,9.7,10.1,16.6,2,1,2,359.3,63.4,8.2,10.0,4.1,2,2
1,279.3,187.3,126.5,4,173.8,192.0,20.0,6.7,22.7,12.8,2,3,1,200.4,49.5,9.3,7.0,4.4,1,1
2,308.0,186.3,146.8,2,181.1,178.4,25.9,6.5,16.7,17.8,1,2,1,194.3,61.9,8.1,2.0,4.1,2,2
3,258.8,166.6,116.9,4,189.2,185.6,30.9,11.7,14.994355296790683,5.4,1,2,1,326.4,57.8,7.8,9.0,4.1,2,2
6,253.5,213.1,122.0,4,164.5,187.9,37.1,12.0,14.2,20.3,2,2,2,278.8,59.2,7.1,4.0,4.5,2,2
1,343.4,178.4,150.0,3,150.9,186.4,39.2,13.6,17.5,8.8,2,1,2,367.9,50.9,8.1,14.0,3.0,2,2
5,238.4,196.7,136.9,2,178.2,200.5,34.5,9.5,16.5,18.3,1,2,1,402.3,62.1,8.0,10.0,4.2,2,2
4,225.4,190.0,121.5,3,175.8,166.5,38.0,8.6,12.7,8.3,1,2,2,279.7,49.4,7.5,2.0,4.3,2,2
2,244.7,228.9,138.4,1,171.8,181.4,40.2,4.5,11.4,12.6,1,3,3,244.6,54.5,9.5,3.0,4.0,1,1
7,235.9,168.5,157.8,2,234.3,208.1,30.2,10.0,15.3,9.3,1,3,2,378.5,60.7,8.2,8.0,4.5,2,2
2,291.9,212.2,117.8,3,259.1,198.7,31.7,5.8,7.9,11.4,2,3,1,180.4,56.5,5.9,12.0,3.1,0,0
1,266.3,219.2,139.1,1,235.9,205.5,39.4,8.3,13.8,11.9,2,3,1,354.8,61.8,8.3,11.0,4.0,2,2
4,270.7,228.7,150.2,4,166.6,186.3,38.3,9.0,14.994355296790683,8.8,1,3,2,311.35,46.6,9.0,8.0,3.4,1,1
9,324.9,171.6,150.7,3,189.9,213.3,24.5,6.9,12.1,5.3,1,3,1,288.3,49.0,7.4,9.0,4.2,2,2
3,256.6,182.9,138.2,4,198.6,218.2,41.1,14.1,10.9,13.0,1,2,3,305.5,49.8,7.4,11.0,3.7,2,2
2,307.7,208.3,139.1,1,178.2,187.4,36.0,17.5,12.2,15.6,1,0,3,260.5,52.3,6.9,6.0,2.9,0,0
7,343.1,198.8984699992949,160.1,2,192.5,186.0,26.7,14.4,13.1,7.8,1,3,2,316.4,62.2,7.2,10.0,4.0,2,2
9,263.4,198.8984699992949,131.9,3,194.2,229.7,33.3,14.3,12.3,8.3,1,3,2,476.1,49.0,7.0,13.0,4.4,2,2
2,306.1,188.7,154.7,1,150.5,183.3,33.2,11.4,5.0,14.8,2,0,2,238.5,53.8,8.4,7.0,4.0,2,2
2,270.0,236.9,126.4,1,145.0,233.1,27.8,12.9,14.994355296790683,10.8,0,3,2,278.5,44.0,6.9,1.0,3.7,0,0
5,314.2,196.7,133.3,3,231.5,207.8,36.0,12.4,21.9,10.5,1,1,1,230.9,52.9,6.9,15.0,3.6,0,0
7,235.2,197.6,175.4,3,189.9,222.3,37.3,8.8,10.1,20.7,1,0,2,334.3,47.8,5.3,7.0,4.7,0,0
2,233.6,205.4,146.0,3,193.5,216.6,44.9,13.7,13.1,1.8,1,1,3,283.9,55.0,5.3,8.0,4.3,0,0
2,265.3,196.6,152.3,2,218.6,217.2,21.9,8.3,17.5,6.0,0,1,2,247.3,55.4,7.8,7.0,4.6,2,2
2,251.3,228.1,166.0,5,209.2,182.5,36.0,13.5,20.7,12.9,1,1,1,281.6,50.5,8.2,7.0,3.8,2,2
1,261.6,214.8,149.6,3,203.9,210.9,31.3,12.6,9.9,7.9,1,2,2,253.3,50.9,8.1,8.0,5.0,2,2
8,270.7,177.6,125.3,4,200.6,221.9,32.3,9.5,12.7,6.7,1,3,3,428.5,60.1,8.7,7.0,4.9,2,2
1,305.3,184.4,182.2,4,182.8,194.6,51.3,6.6,19.3,10.284815218873584,0,2,2,251.6,46.4,6.4,5.0,3.6,0,0
5,264.8,178.3,148.9,1,185.2,173.5,43.3,12.4,19.8,5.1,1,1,3,362.6,55.5,8.6,3.0,4.5,2,2
7,253.0,196.7,150.5,2,211.8,180.6,44.3,7.2,7.3,5.8,1,0,3,254.1,48.4,7.3,9.0,3.8,2,2
4,266.6,209.8,139.3,5,152.3,177.6,37.2,11.3,12.5,8.8,2,2,2,534.4,56.1,6.5,7.0,3.9,0,0
7,254.5,184.6,164.3,2,149.6,192.5,36.0,11.0,15.8,13.3,2,3,2,363.9,52.5,8.5,4.0,4.7,2,2
7,250.2,183.4,139.1,2,180.9,179.6,25.8,10.4,14.994355296790683,11.5,2,1,2,320.2,62.3,6.3,2.0,3.8,0,0
2,234.3,214.2,131.7,3,183.1,189.1,48.7,10.8,12.7,16.6,1,3,3,295.1,49.8,6.9,15.0,3.9,0,0
2,280.3,216.9,163.0,3,204.0,240.0,27.3,9.2,11.5,8.9,2,3,1,242.7,54.7,7.8,4.0,5.0,2,2
7,260.1,214.0,138.9,4,171.4,213.1,38.4,7.4,13.9,12.5,1,3,2,478.8,47.3,7.3,8.0,3.1,2,2
7,316.2,187.5,112.6,1,156.2,208.9,31.9,11.6,16.7,9.2,1,2,2,290.0,63.3,6.8,8.0,3.2,0,0
0,237.9,202.0,118.2,3,199.3,219.0,32.2,16.0,8.1,4.6,0,1,1,254.6,57.1,8.2,8.0,5.0,2,2
2,260.9,197.7,146.8,3,231.1,180.9,23.6,13.0,8.6,15.5,1,2,2,413.3,55.7,8.0,2.0,3.3,2,2
2,360.1,179.4,161.4,4,190.6,185.0,37.3,12.1,14.994355296790683,5.2,2,0,3,412.0,52.9,4.9,3.0,3.5,3,3
4,250.0,179.5,151.1,3,140.8,199.9,20.4,8.6,15.6,14.5,0,3,2,216.4,45.2,5.9,6.0,4.2,0,0
2,270.1,204.4,155.0,2,187.4,188.5,20.0,10.0,14.1,9.8,1,0,2,219.8,55.0,7.1,8.0,3.3,2,2
7,243.2,199.6,139.1,3,131.6,192.7,30.4,11.7,17.2,12.8,1,0,2,227.4,55.3,8.5,7.0,4.2,2,2
3,240.1,207.8,149.2,4,177.0,208.9,38.5,11.0,17.2,8.8,1,2,3,437.2,44.2,8.7,10.0,4.0,2,2
9,345.1,198.8984699992949,133.5,2,130.2,215.1,25.7,12.4,14.3,12.3,0,2,2,270.4,48.2,8.4,10.0,4.2,2,2
2,283.9,235.2,135.9,2,165.4,207.4,20.0,7.0,14.2,15.1,1,0,3,295.2,48.1,9.1,5.0,4.4,1,1
5,282.6,181.8,181.2,2,195.9,219.4,49.7,10.7,12.4,10.1,1,3,1,242.8,48.2,6.8,8.0,3.8,0,0
7,232.6,209.7,119.7,2,169.6,167.5,51.3,12.6,13.7,14.2,1,3,1,474.5,47.5,5.5,2.0,3.0,0,0
6,290.8,212.7,168.1,4,221.9,239.8,40.4,10.3,15.4,9.7,1,3,2,227.9,51.5,6.6,3.0,3.8,0,0
4,325.1,189.5,138.5,3,185.5,212.6,31.9,5.4,14.994355296790683,21.1,1,3,1,414.9,51.6,7.9,8.0,3.4,2,2
2,324.7,198.0,125.0,3,147.9,192.9,39.1,12.3,6.5,8.2,2,3,1,229.7,47.9,7.6,8.0,2.9,2,2
6,303.2,190.0,117.7,1,211.2,178.7,40.2,9.3,13.9,8.8,1,2,2,442.9,53.9,6.5,10.0,4.0,0,0
5,245.3,196.7,175.9,3,202.7,195.6,39.5,13.7,16.7,12.8,1,0,3,378.7,51.0,7.9,2.0,3.7,2,2
2,289.1,197.6,124.7,4,227.7,186.8,40.9,9.9,14.0,12.2,2,3,1,206.3,64.3,7.5,12.0,4.4,2,2
6,303.1,205.3,139.4,3,203.5,220.7,39.6,7.5,21.0,7.7,1,2,1,294.3,64.7,7.8,3.0,5.0,2,2
7,230.6,190.4,123.2,1,194.4,210.0,32.2,10.6,13.9,10.3,2,2,2,252.0,55.1,8.2,4.0,4.7,2,2
5,245.5,186.6,139.1,3,151.0,188.8,35.5,10.4,15.0,10.8,1,1,3,360.0,53.8,8.3,4.0,3.5,2,2
9,312.6,174.4,140.1,3,207.6,179.6,41.2,12.9,17.7,17.4,1,3,2,300.8,49.2,7.3,4.0,3.5,2,2
5,312.1,222.5,118.8,3,173.7,194.5,38.4,11.4,14.994355296790683,5.2,1,0,1,385.7,52.7,5.2,3.0,3.6,0,0
7,235.7,213.2,130.9,3,207.3,216.4,42.1,7.8,14.994355296790683,12.6,0,0,1,311.35,50.0,10.0,3.0,3.0,1,1
4,308.5,189.7,173.0,2,178.2,207.5,28.1,11.7,13.8,15.3,2,1,3,304.7,62.0,8.1,5.0,4.8,2,2
2,281.2,179.9,123.2,2,224.6,179.5,37.4,12.8,8.7,8.2,1,3,2,311.35,47.4,7.3,9.0,3.6,2,2
7,307.9,199.2,132.0,1,187.8,190.5,28.5,7.6,9.6,17.7,1,0,2,268.7,43.2,7.1,6.0,4.0,2,2
5,258.2,186.3,166.5,3,180.6,215.9,35.6,10.6,14.0,6.5,1,1,1,325.2,54.3,5.5,9.0,4.1,0,0
8,302.2,191.2,145.1,4,165.8,196.2,29.6,6.8,16.2,16.2,1,3,2,233.8,55.2,6.0,4.0,4.5,0,0
6,310.7,174.9,120.2,5,125.0,197.5,32.6,14.4,12.0,19.8,1,1,2,261.0,64.4,8.1,10.0,5.0,2,2
0,266.6,200.0,142.6,1,179.8,236.5,42.4,13.0,20.0,19.7,2,2,3,314.8,49.9,7.0,6.0,5.0,2,2
8,278.5,200.4,135.5,3,163.1,183.4,39.5,8.7,18.3,9.2,1,0,1,345.0,56.3,7.2,9.0,4.1,2,2
3,257.8,222.3,139.2,4,189.0,218.8,27.0,8.5,16.1,10.1,1,1,1,332.0,53.6,5.9,3.0,3.0,0,0
7,350.8,192.5,159.7,2,163.1,191.9,31.2,9.9,17.9,8.3,1,3,1,295.0,59.5,8.1,10.0,3.3,2,2
6,273.9,189.1,142.9,4,185.6,192.7,41.6,9.9,19.6,13.2,1,1,2,266.3,57.4,6.7,3.0,5.0,0,0
4,250.5,171.3,136.5,3,226.4,201.3,49.9,9.4,12.9,13.5,1,3,2,245.3,57.7,7.0,4.0,3.9,2,2
1,256.0,222.5,135.7,3,183.4,203.5,41.8,9.9,15.2,9.3,1,2,2,268.1,48.5,9.4,12.0,4.5,1,1
3,282.3,216.6,163.3,2,148.8,208.8,29.8,6.8,10.3,16.0,1,2,1,291.1,47.9,6.7,10.0,4.2,0,0
7,306.8,198.8984699992949,126.6,3,154.9,195.8,33.7,6.7,24.0,9.9,2,2,3,247.7,55.3,5.8,5.0,2.9,0,0
2,240.4,174.1,111.2,5,202.7,209.9,37.7,6.9,13.0,13.3,1,3,1,176.2,54.4,6.3,11.0,2.3,0,0
5,362.1,175.5,134.2,4,205.2,200.5,37.7,10.6,7.0,8.8,1,1,2,250.0,55.1,8.0,11.0,4.5,2,2
8,289.0,198.8984699992949,142.03971788134422,2,153.9,190.1,36.6,13.2,13.3,9.7,0,3,3,345.9,48.0,7.4,7.0,4.5,2,2
5,295.0,218.6,131.1,2,177.4,181.4,27.9,16.5,13.2,4.9,1,1,2,161.7,59.0,7.6,8.0,3.4,2,2
5,274.7,201.6,129.4,2,211.4,209.2,31.5,14.8,17.9,11.0,1,2,1,375.4,53.1,7.6,3.0,4.2,2,2
4,278.6,172.1,131.9,1,250.0,203.3,37.0,7.6,17.6,14.7,1,2,3,227.1,55.5,7.2,1.0,4.1,2,2
7,273.0,204.2,137.8,3,184.1,188.6,31.7,13.6,18.4,21.0,1,0,1,280.4,52.8,5.7,9.0,3.2,0,0
4,318.5,180.8,119.4,2,172.1,179.4,42.9,10.5,14.5,4.1,1,2,2,224.7,64.5,8.7,11.0,2.5,2,2
7,277.7,185.9,152.3,4,167.2,189.6,20.8,11.7,14.994355296790683,2.6,1,3,2,349.4,53.8,7.7,4.0,2.8,2,2
7,307.3,218.8,142.03971788134422,3,182.9,173.8,35.156114519427405,14.8,6.1,11.6,2,1,1,247.9,51.9,6.0,6.0,3.6,0,0
5,264.1,213.1,149.5,2,233.1,215.8,51.8,13.9,13.7,6.9,2,0,3,314.1,46.4,9.6,9.0,3.9,1,1
8,284.8,222.3,144.4,3,183.0,196.6,38.0,8.2,21.5,16.4,2,0,3,210.2,51.7,7.8,7.0,2.9,2,2
2,253.6,195.0,148.5,4,195.5,202.6,29.0,9.1,21.6,8.9,1,1,3,545.5,66.3,7.3,4.0,4.6,2,2
2,328.0,216.3,113.2,2,141.4,192.2,47.8,9.7,11.9,8.1,1,0,2,239.1,49.8,6.6,3.0,4.5,0,0
1,252.8,184.8,144.0,3,243.4,233.6,32.5,10.5,14.7,9.2,1,3,2,224.1,56.8,6.9,12.0,5.0,0,0
2,267.4,190.5,129.1,4,230.6,210.4,28.8,11.3,14.0,13.8,1,0,2,274.3,50.2,8.0,9.0,4.1,2,2
6,267.7,198.8984699992949,180.1,2,169.3,192.7,37.5,14.6,9.2,9.1,0,2,2,454.3,51.3,7.2,8.0,3.6,2,2
6,266.5,195.9,145.5,4,175.0,193.1,44.4,9.7,15.6,7.4,2,2,3,345.3,48.8,8.1,4.0,3.8,2,2
5,305.4,174.6,120.7,3,223.3,189.1,50.5,8.9,13.1,5.1,1,3,3,261.3,49.3,7.7,3.0,4.6,2,2
9,267.6,191.1,115.3,3,178.2,196.0,30.2,10.5,10.4,13.2,2,1,2,252.9,54.6,6.9,3.0,2.7,0,0
2,336.9,233.5,128.1,3,136.2,204.7,36.0,8.3,8.6,13.5,0,3,3,235.0,46.7,9.5,4.0,2.4,1,1
6,253.2,177.2,156.1,2,163.2,204.1,35.9,14.6,18.7,6.1,1,2,2,267.1,56.7,6.0,3.0,3.1,0,0
7,283.9,174.1,165.5,1,166.5,194.1,31.3,6.6,8.3,5.5,0,3,1,281.9,52.1,8.0,1.0,3.5,2,2
0,254.3,175.1,141.7,1,217.2,226.0,37.0,3.7,17.1,11.4,1,3,2,319.4,49.7,8.0,7.0,4.0,2,2
2,293.2,196.7,139.7,3,190.2,173.2,39.5,7.4,18.5,13.1,1,0,1,365.2,60.9,8.0,3.0,5.0,2,2
6,277.4,205.6,132.4,2,163.2,189.6,37.5,3.8,12.8,8.4,0,0,3,331.4,53.9,8.0,7.0,5.0,2,2
2,272.8,190.3,137.8,3,141.6,210.2,27.5,11.0,17.0,4.2,2,1,2,300.3,50.7,8.6,11.0,3.7,2,2
7,326.6,196.9,167.4,4,215.9,225.0,35.6,6.2,14.994355296790683,8.9,1,3,1,327.0,52.7,7.4,3.0,4.9,2,2
2,257.7,200.2,132.2,3,172.1,201.5,35.156114519427405,16.3,17.9,7.4,1,1,2,332.4,54.4,6.4,3.0,3.9,0,0
2,299.8,183.9,152.3,3,147.2,227.0,22.3,10.6,17.7,11.5,1,0,1,333.6,49.8,6.1,6.0,3.0,0,0
4,254.5,185.9,129.3,3,158.7,232.1,34.8,9.1,15.5,2.8,2,1,1,338.8,53.4,8.1,5.0,3.5,2,2
7,281.8,192.4,161.5,1,165.6,192.9,38.6,6.4,16.8,12.2,1,3,3,277.1,50.1,8.2,6.0,3.1,2,2
3,243.7,182.6,150.4,4,169.2,186.2,35.2,10.6,15.2,7.5,0,3,1,219.8,58.9,9.4,11.0,4.3,1,1
1,257.4,198.8984699992949,160.4,1,149.7,186.0,32.6,15.3,10.1,11.1,1,1,3,330.2,48.8,6.8,4.0,3.9,0,0
6,275.2,203.0,139.1,3,150.0,179.3,37.5,4.3,14.994355296790683,14.7,1,0,2,313.8,59.3,6.6,2.0,4.4,0,0
2,360.2,178.5,108.2,2,178.2,181.5,48.7,12.4,16.1,2.5,1,3,2,402.8,53.3,8.0,4.0,3.9,2,2
9,281.4,198.8984699992949,154.6,3,189.3,184.9,36.8,7.5,17.0,15.6,1,2,1,275.3,44.5,5.2,2.0,3.2,0,0
4,351.0,212.8,147.8,2,166.0,182.2,52.5,13.4,14.8,10.4,2,0,2,516.2,65.3,6.9,11.0,5.0,0,0
7,285.7,174.8,147.4,1,191.0,216.8,33.6,7.7,14.3,9.4,1,0,1,420.1,50.9,5.9,3.0,2.8,0,0
2,265.5,162.1,142.9,1,183.5,191.6,34.1,14.6,17.6,8.7,1,3,2,399.0,49.4,7.8,9.0,4.3,2,2
6,344.6,183.2,142.9,2,153.0,179.7,37.0,11.8,5.0,17.3,2,0,2,229.6,55.0,6.9,8.0,3.2,0,0
4,293.9,198.8984699992949,142.03971788134422,3,131.9,192.4,20.0,6.9,18.2,8.2,2,0,2,385.9,51.3,6.8,11.0,3.9,0,0
4,258.0,206.2,158.6,4,162.7,202.4,36.1,7.2,13.1,9.8,2,3,1,240.9,46.5,6.8,4.0,3.6,0,0
2,295.2,193.3,156.5,2,172.6,194.3,27.0,9.3,15.1,7.3,1,0,3,309.4,53.7,7.4,4.0,3.6,2,2
0,268.4,184.5,137.8,2,174.9,194.9,40.8,6.8,11.0,10.1,0,0,2,356.2,50.7,7.6,9.0,4.8,2,2
2,226.8,179.9,134.9,3,133.4,175.0,30.4,5.2,19.1,10.9,1,0,2,235.9,52.1,9.0,6.0,4.1,1,1
2,314.8,187.9,138.6,2,178.2,214.5,35.156114519427405,13.7,18.6,12.0,1,2,1,285.0,49.3,6.9,2.0,4.4,0,0
3,322.1,178.3,131.1,3,178.2,192.9,36.2,4.2,15.6,11.9,2,2,2,423.7,53.6,6.5,11.0,3.3,0,0
2,361.6,188.0,139.1,4,193.4,180.7,29.6,14.9,10.8,5.2,1,3,2,311.35,52.9,7.5,9.0,5.0,2,2
9,293.3,229.6,119.7,3,179.1,196.6,29.2,8.7,10.8,0.2,1,3,1,278.5,57.6,6.3,9.0,3.0,0,0
9,269.8,181.9,154.5,2,161.8,190.9,34.6,11.4,14.3,10.6,1,0,2,390.1,46.3,7.8,2.0,4.2,2,2
3,310.3,209.2,154.4,5,198.4,200.2,46.3,16.9,9.3,19.0,1,0,1,395.8,59.2,9.8,3.0,3.5,1,1
